Logging to logs/ppo_cnn_7x7_4
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | 0.000422    |
|    value_loss           | 0.033       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 417         |
|    ep_rew_mean          | 4.35        |
| time/                   |             |
|    fps                  | 1371        |
|    iterations           | 124         |
|    time_elapsed         | 5925        |
|    total_timesteps      | 8126464     |
| train/                  |             |
|    approx_kl            | 0.029664448 |
|    clip_fraction        | 0.0525      |
|    clip_range           | 0.14        |
|    entropy_loss         | -0.0554     |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.00046     |
|    loss                 | 0.00794     |
|    n_updates            | 492         |
|    policy_gradient_loss | -1.89e-05   |
|    value_loss           | 0.0301      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 459         |
|    ep_rew_mean          | 4.76        |
| time/                   |             |
|    fps                  | 1371        |
|    iterations           | 125         |
|    time_elapsed         | 5972        |
|    total_timesteps      | 8192000     |
| train/                  |             |
|    approx_kl            | 0.040133595 |
|    clip_fraction        | 0.0661      |
|    clip_range           | 0.14        |
|    entropy_loss         | -0.0568     |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.00046     |
|    loss                 | 0.0125      |
|    n_updates            | 496         |
|    policy_gradient_loss | 0.000863    |
|    value_loss           | 0.0354      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 415        |
|    ep_rew_mean          | 4.6        |
| time/                   |            |
|    fps                  | 1371       |
|    iterations           | 126        |
|    time_elapsed         | 6021       |
|    total_timesteps      | 8257536    |
| train/                  |            |
|    approx_kl            | 0.01134899 |
|    clip_fraction        | 0.044      |
|    clip_range           | 0.14       |
|    entropy_loss         | -0.0546    |
|    explained_variance   | 0.825      |
|    learning_rate        | 0.000459   |
|    loss                 | 0.0177     |
|    n_updates            | 500        |
|    policy_gradient_loss | -0.000552  |
|    value_loss           | 0.0352     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 426         |
|    ep_rew_mean          | 5.56        |
| time/                   |             |
|    fps                  | 1371        |
|    iterations           | 127         |
|    time_elapsed         | 6069        |
|    total_timesteps      | 8323072     |
| train/                  |             |
|    approx_kl            | 0.025033249 |
|    clip_fraction        | 0.0514      |
|    clip_range           | 0.14        |
|    entropy_loss         | -0.0526     |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.000459    |
|    loss                 | 0.0129      |
|    n_updates            | 504         |
|    policy_gradient_loss | -0.000487   |
|    value_loss           | 0.0436      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 430        |
|    ep_rew_mean          | 5.37       |
| time/                   |            |
|    fps                  | 1371       |
|    iterations           | 128        |
|    time_elapsed         | 6117       |
|    total_timesteps      | 8388608    |
| train/                  |            |
|    approx_kl            | 0.01972752 |
|    clip_fraction        | 0.053      |
|    clip_range           | 0.14       |
|    entropy_loss         | -0.0545    |
|    explained_variance   | 0.866      |
|    learning_rate        | 0.000459   |
|    loss                 | 0.0128     |
|    n_updates            | 508        |
|    policy_gradient_loss | 0.000611   |
|    value_loss           | 0.0302     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 417        |
|    ep_rew_mean          | 4.56       |
| time/                   |            |
|    fps                  | 1371       |
