Logging to logs/PPO_4
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.000357     |
|    value_loss           | 0.0307        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37.6          |
|    ep_rew_mean          | 4.23          |
| time/                   |               |
|    fps                  | 18335         |
|    iterations           | 347           |
|    time_elapsed         | 1240          |
|    total_timesteps      | 22740992      |
| train/                  |               |
|    approx_kl            | 0.00029403967 |
|    clip_fraction        | 0.00757       |
|    clip_range           | 0.122         |
|    entropy_loss         | -0.0257       |
|    explained_variance   | 0.472         |
|    learning_rate        | 0.000194      |
|    loss                 | 0.0133        |
|    n_updates            | 1384          |
|    policy_gradient_loss | -0.000361     |
|    value_loss           | 0.0333        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37.9          |
|    ep_rew_mean          | 4.19          |
| time/                   |               |
|    fps                  | 18337         |
|    iterations           | 348           |
|    time_elapsed         | 1243          |
|    total_timesteps      | 22806528      |
| train/                  |               |
|    approx_kl            | 0.00027944468 |
|    clip_fraction        | 0.00704       |
|    clip_range           | 0.122         |
|    entropy_loss         | -0.025        |
|    explained_variance   | 0.472         |
|    learning_rate        | 0.000194      |
|    loss                 | 0.0186        |
|    n_updates            | 1388          |
|    policy_gradient_loss | -0.000313     |
|    value_loss           | 0.0341        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.9          |
|    ep_rew_mean          | 4.13          |
| time/                   |               |
|    fps                  | 18338         |
|    iterations           | 349           |
|    time_elapsed         | 1247          |
|    total_timesteps      | 22872064      |
| train/                  |               |
|    approx_kl            | 0.00026664665 |
|    clip_fraction        | 0.00694       |
|    clip_range           | 0.121         |
|    entropy_loss         | -0.025        |
|    explained_variance   | 0.474         |
|    learning_rate        | 0.000194      |
|    loss                 | 0.0144        |
|    n_updates            | 1392          |
|    policy_gradient_loss | -0.0003       |
|    value_loss           | 0.0331        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37.2          |
|    ep_rew_mean          | 4.17          |
| time/                   |               |
|    fps                  | 18339         |
|    iterations           | 350           |
|    time_elapsed         | 1250          |
|    total_timesteps      | 22937600      |
| train/                  |               |
|    approx_kl            | 0.00031357713 |
|    clip_fraction        | 0.00667       |
|    clip_range           | 0.121         |
|    entropy_loss         | -0.0246       |
|    explained_variance   | 0.488         |
|    learning_rate        | 0.000193      |
