Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
|    loss                 | 0.0201        |
|    n_updates            | 524           |
|    policy_gradient_loss | -0.00078      |
|    value_loss           | 0.0532        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 209           |
|    ep_rew_mean          | 2.77          |
| time/                   |               |
|    fps                  | 17078         |
|    iterations           | 133           |
|    time_elapsed         | 510           |
|    total_timesteps      | 8716288       |
| train/                  |               |
|    approx_kl            | 0.00096719427 |
|    clip_fraction        | 0.0203        |
|    clip_range           | 0.139         |
|    entropy_loss         | -0.153        |
|    explained_variance   | 0.644         |
|    learning_rate        | 0.000229      |
|    loss                 | 0.0263        |
|    n_updates            | 528           |
|    policy_gradient_loss | -0.000861     |
|    value_loss           | 0.0507        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 223           |
|    ep_rew_mean          | 2.92          |
| time/                   |               |
|    fps                  | 17087         |
|    iterations           | 134           |
|    time_elapsed         | 513           |
|    total_timesteps      | 8781824       |
| train/                  |               |
|    approx_kl            | 0.00092222414 |
|    clip_fraction        | 0.0193        |
|    clip_range           | 0.139         |
|    entropy_loss         | -0.153        |
|    explained_variance   | 0.655         |
|    learning_rate        | 0.000228      |
|    loss                 | 0.0245        |
|    n_updates            | 532           |
|    policy_gradient_loss | -0.000839     |
|    value_loss           | 0.0487        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 211           |
|    ep_rew_mean          | 2.89          |
| time/                   |               |
|    fps                  | 17081         |
|    iterations           | 135           |
|    time_elapsed         | 517           |
|    total_timesteps      | 8847360       |
| train/                  |               |
|    approx_kl            | 0.00084857055 |
|    clip_fraction        | 0.0184        |
|    clip_range           | 0.139         |
|    entropy_loss         | -0.154        |
|    explained_variance   | 0.651         |
|    learning_rate        | 0.000228      |
|    loss                 | 0.0222        |
|    n_updates            | 536           |
|    policy_gradient_loss | -0.000802     |
|    value_loss           | 0.0508        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 222           |
